0	2135	1.0
0	3745	1.0
0	4051	1.0
0	0	1.0
1	2525	1.0
1	2381	1.0
1	2135	1.0
1	4244	1.0
2	1793	1.0
2	2332	1.0
2	892	1.0
2	1097	1.0
2	2870	1.0
2	1	1.0
2	1169	1.0
2	1625	1.0
2	3696	1.0
2	1575	1.0
2	2124	1.0
2	2321	1.0
2	1769	1.0
3	1	1.0
3	999	1.0
3	3141	1.0
3	1373	1.0
4	2918	1.0
4	755	1.0
4	1035	1.0
4	1157	1.0
4	1	1.0
4	459	1.0
4	549	1.0
4	551	1.0
4	235	1.0
4	2161	1.0
5	672	1.0
5	1	1.0
5	1981	1.0
5	1259	1.0
5	1441	1.0
5	2435	1.0
5	3653	1.0
5	2056	1.0
5	2575	1.0
6	305	1.0
6	82	1.0
6	3768	1.0
6	212	1.0
6	1282	1.0
6	2505	1.0
6	2328	1.0
6	3402	1.0
6	976	1.0
6	308	1.0
6	1	1.0
6	301	1.0
7	1	1.0
7	2663	1.0
7	3091	1.0
7	2677	1.0
8	3992	1.0
8	3150	1.0
8	3588	1.0
8	2132	1.0
8	2757	1.0
8	2895	1.0
8	2158	1.0
8	930	1.0
8	2277	1.0
8	3896	1.0
8	3191	1.0
8	611	1.0
8	3853	1.0
8	3763	1.0
8	3851	1.0
8	1699	1.0
8	3752	1.0
8	3993	1.0
8	1435	1.0
8	2	1.0
8	4031	1.0
8	2784	1.0
8	1170	1.0
8	3827	1.0
8	2986	1.0
8	3773	1.0
8	3216	1.0
8	1855	1.0
8	3813	1.0
8	2371	1.0
8	3220	1.0
8	1692	1.0
8	2847	1.0
8	494	1.0
8	1575	1.0
8	4000	1.0
8	456	1.0
8	4119	1.0
8	2883	1.0
8	3584	1.0
8	3706	1.0
8	4088	1.0
8	2780	1.0
8	3654	1.0
8	1461	1.0
8	3626	1.0
8	3857	1.0
8	2344	1.0
8	3739	1.0
8	1625	1.0
8	3831	1.0
8	4194	1.0
8	3447	1.0
8	637	1.0
8	1968	1.0
8	4152	1.0
8	769	1.0
8	3952	1.0
8	2565	1.0
8	859	1.0
8	792	1.0
8	295	1.0
8	1010	1.0
8	1648	1.0
8	3213	1.0
8	180	1.0
8	2790	1.0
8	4205	1.0
8	1727	1.0
8	4232	1.0
8	800	1.0
8	457	1.0
8	1873	1.0
8	848	1.0
9	3015	1.0
9	2101	1.0
9	3070	1.0
9	3738	1.0
9	3475	1.0
9	1793	1.0
9	678	1.0
9	1170	1.0
9	4222	1.0
9	713	1.0
9	3988	1.0
9	403	1.0
9	3290	1.0
9	4215	1.0
9	3361	1.0
9	1578	1.0
9	2238	1.0
9	1058	1.0
9	1809	1.0
9	1445	1.0
9	285	1.0
9	3342	1.0
9	1308	1.0
9	3426	1.0
9	286	1.0
9	3248	1.0
9	3234	1.0
9	1779	1.0
9	223	1.0
9	2191	1.0
9	1733	1.0
9	3663	1.0
9	3794	1.0
9	2417	1.0
9	1920	1.0
9	4199	1.0
9	3411	1.0
9	1828	1.0
9	4032	1.0
9	4281	1.0
9	46	1.0
9	3714	1.0
9	4140	1.0
9	1775	1.0
9	1262	1.0
9	3611	1.0
9	1538	1.0
9	1604	1.0
9	2240	1.0
9	1764	1.0
9	1076	1.0
9	1763	1.0
9	1417	1.0
9	1766	1.0
9	1819	1.0
9	3891	1.0
9	3366	1.0
9	4146	1.0
9	2380	1.0
9	2726	1.0
9	1746	1.0
9	3124	1.0
9	3499	1.0
9	3262	1.0
9	2727	1.0
9	3003	1.0
9	3322	1.0
9	2396	1.0
9	4060	1.0
9	1812	1.0
9	2612	1.0
9	3938	1.0
9	4095	1.0
9	3518	1.0
9	3204	1.0
9	2620	1.0
9	2758	1.0
9	2420	1.0
9	2734	1.0
9	2489	1.0
9	3479	1.0
9	2119	1.0
9	1796	1.0
9	2935	1.0
9	2260	1.0
9	1487	1.0
9	3427	1.0
9	4337	1.0
9	2939	1.0
9	2592	1.0
9	2530	1.0
9	3269	1.0
9	1795	1.0
9	2167	1.0
9	1082	1.0
9	3289	1.0
9	2258	1.0
9	3225	1.0
9	3795	1.0
9	3472	1.0
9	4370	1.0
9	3655	1.0
9	372	1.0
9	4079	1.0
9	4171	1.0
9	2000	1.0
9	2391	1.0
9	3645	1.0
9	4169	1.0
9	2284	1.0
9	2882	1.0
9	2372	1.0
9	4373	1.0
9	4164	1.0
9	4147	1.0
9	686	1.0
9	1765	1.0
9	2450	1.0
9	3221	1.0
9	2141	1.0
9	2934	1.0
9	2687	1.0
9	2557	1.0
9	3069	1.0
9	2309	1.0
9	3533	1.0
9	3321	1.0
9	2552	1.0
9	3420	1.0
9	3803	1.0
9	719	1.0
9	1390	1.0
9	3765	1.0
9	3056	1.0
9	1348	1.0
9	2328	1.0
9	3453	1.0
9	4221	1.0
9	4204	1.0
9	2956	1.0
9	1697	1.0
9	4145	1.0
9	2885	1.0
9	3976	1.0
9	2941	1.0
9	140	1.0
9	2166	1.0
9	4038	1.0
9	2379	1.0
9	4009	1.0
9	513	1.0
9	3288	1.0
9	672	1.0
9	3112	1.0
