epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1070.055689	0.0619	0.0619
2	1009.461720	0.0476	0.0619
3	604.823612	0.0393	0.0619
4	533.451664	0.0541	0.0619
5	531.731244	0.0392	0.0619
6	530.532862	0.0459	0.0619
7	528.408591	0.0310	0.0619
8	526.490694	0.0377	0.0619
9	527.662440	0.0448	0.0619
10	525.840989	0.0384	0.0619
11	525.721245	0.0376	0.0619
12	525.887324	0.0454	0.0619
13	525.683044	0.0387	0.0619
14	524.729611	0.0554	0.0619
15	526.717885	0.0558	0.0619
16	525.046017	0.0538	0.0619
17	523.523134	0.0593	0.0619
18	523.567178	0.0420	0.0619
19	521.847674	0.0418	0.0619
20	520.165384	0.0486	0.0619
21	519.336745	0.0545	0.0619
22	517.762523	0.0570	0.0619
23	516.415105	0.0502	0.0619
24	517.193356	0.0330	0.0619
25	515.628352	0.0435	0.0619
26	515.875212	0.0570	0.0619
27	514.113683	0.0453	0.0619
28	510.841684	0.0674	0.0674
29	512.015487	0.0335	0.0674
30	511.443751	0.0497	0.0674
31	511.273841	0.0462	0.0674
32	506.583796	0.0567	0.0674
33	509.697034	0.0386	0.0674
34	505.368396	0.0512	0.0674
35	503.663770	0.0521	0.0674
36	503.237703	0.0520	0.0674
37	502.411273	0.0471	0.0674
38	502.819655	0.0549	0.0674
39	500.758024	0.0358	0.0674
40	501.787885	0.0481	0.0674
41	499.661723	0.0558	0.0674
42	502.240069	0.0492	0.0674
43	499.701687	0.0409	0.0674
44	498.771680	0.0536	0.0674
45	502.256183	0.0475	0.0674
46	500.315683	0.0474	0.0674
47	497.348859	0.0429	0.0674
48	500.208564	0.0577	0.0674
49	499.359154	0.0513	0.0674
50	499.861159	0.0491	0.0674
