epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1399.037002	0.0403	0.0403
2	1181.272432	0.0330	0.0403
3	932.996485	0.0392	0.0403
4	904.742554	0.0894	0.0894
5	901.274331	0.0675	0.0894
6	894.888582	0.0428	0.0894
7	892.692491	0.0513	0.0894
8	883.117827	0.0459	0.0894
9	884.766731	0.0285	0.0894
10	875.939809	0.0628	0.0894
11	873.444221	0.0372	0.0894
12	866.263141	0.0598	0.0894
13	860.841262	0.0356	0.0894
14	853.798311	0.0202	0.0894
15	854.899971	0.0266	0.0894
16	854.234863	0.0496	0.0894
17	851.248510	0.0504	0.0894
18	846.979374	0.0326	0.0894
19	848.715501	0.0357	0.0894
20	845.180068	0.0292	0.0894
21	847.297550	0.0563	0.0894
22	845.262645	0.0426	0.0894
23	842.899260	0.0511	0.0894
24	844.717479	0.0277	0.0894
25	842.111863	0.0466	0.0894
26	840.012810	0.0390	0.0894
27	840.154756	0.0736	0.0894
28	841.147335	0.0198	0.0894
29	834.316180	0.0384	0.0894
30	835.938667	0.0411	0.0894
31	838.294250	0.0297	0.0894
32	836.034503	0.0643	0.0894
33	836.166712	0.0366	0.0894
34	836.585794	0.0311	0.0894
35	837.021093	0.0318	0.0894
36	833.616082	0.0598	0.0894
37	836.172356	0.0721	0.0894
38	834.901414	0.0381	0.0894
39	832.331762	0.0503	0.0894
40	832.669602	0.0649	0.0894
41	835.339366	0.0351	0.0894
42	835.525735	0.0439	0.0894
43	828.762225	0.0120	0.0894
44	832.145113	0.0873	0.0894
45	835.041403	0.0602	0.0894
46	833.169265	0.0457	0.0894
47	832.894556	0.0644	0.0894
48	831.704191	0.0354	0.0894
49	829.770379	0.0472	0.0894
50	829.072129	0.0317	0.0894
