0	0	1
0	362	1
0	435	1
0	613	1
0	697	1
0	700	1
0	1191	1
0	1239	1
0	1846	1
1	0	1
1	148	1
1	325	1
1	483	1
1	500	1
1	561	1
1	644	1
1	660	1
1	666	1
1	666	1
1	667	1
1	710	1
1	862	1
1	984	1
1	1023	1
1	1166	1
1	1184	1
1	1216	1
1	1256	1
1	1329	1
1	1422	1
1	1423	1
1	1431	1
1	1435	1
1	1439	1
1	1470	1
1	1470	1
1	1515	1
1	1603	1
1	1628	1
1	1683	1
1	1714	1
1	1731	1
1	1740	1
1	1820	1
1	1913	1
1	2042	1
1	2050	1
1	2061	1
1	2114	1
1	2126	1
1	2193	1
1	2245	1
1	2287	1
1	2348	1
1	2368	1
1	2572	1
1	2756	1
1	2867	1
1	2870	1
1	2909	1
1	2995	1
1	3016	1
1	3033	1
1	3106	1
1	3114	1
1	3402	1
2	0	1
2	26	1
2	228	1
2	417	1
2	600	1
2	708	1
2	872	1
2	1140	1
2	1678	1
2	1928	1
2	2051	1
2	2345	1
2	2438	1
2	2507	1
2	3251	1
3	1	1
3	525	1
3	803	1
3	1114	1
3	2339	1
3	2569	1
3	2575	1
3	2683	1
3	2684	1
3	2994	1
3	3094	1
4	2	1
4	3	1
4	6	1
4	6	1
4	7	1
4	10	1
4	31	1
4	31	1
4	32	1
4	33	1
4	34	1
4	43	1
4	43	1
4	63	1
4	65	1
4	66	1
4	104	1
4	142	1
4	164	1
4	191	1
4	260	1
4	495	1
4	505	1
4	596	1
4	618	1
4	620	1
4	737	1
4	1756	1
4	2008	1
4	2358	1
4	2601	1
4	2904	1
4	3140	1
5	4	1
5	4	1
5	44	1
5	44	1
5	69	1
5	485	1
5	1668	1
5	1771	1
5	1773	1
5	1796	1
5	1872	1
5	3426	1
6	4	1
6	12	1
6	21	1
6	1283	1
6	1509	1
7	4	1
7	5	1
7	9	1
7	9	1
7	9	1
7	11	1
7	82	1
7	340	1
7	341	1
7	398	1
7	507	1
7	649	1
7	1373	1
7	1396	1
7	1451	1
7	2416	1
7	2432	1
7	3099	1
7	3262	1
8	7	1
8	49	1
8	58	1
8	49	1
8	58	1
8	89	1
8	119	1
8	170	1
8	170	1
8	185	1
8	227	1
8	233	1
8	464	1
8	486	1
8	581	1
8	581	1
8	584	1
8	590	1
8	687	1
8	704	1
8	715	1
8	741	1
8	774	1
8	797	1
8	906	1
8	954	1
8	1010	1
8	1023	1
8	1044	1
8	1130	1
8	1169	1
8	1334	1
8	1399	1
8	1399	1
8	1408	1
8	1450	1
8	1453	1
8	1515	1
8	1551	1
8	1605	1
8	1677	1
8	1706	1
8	1759	1
8	1791	1
8	1851	1
8	1905	1
8	1914	1
8	1954	1
8	2016	1
8	2120	1
8	2201	1
8	2288	1
8	2326	1
8	2423	1
8	2479	1
8	3087	1
8	3099	1
8	3278	1
8	3363	1
8	956	1
8	3481	1
9	7	1
9	39	1
9	71	1
9	72	1
9	189	1
9	270	1
9	282	1
9	706	1
9	1922	1
10	7	1
10	492	1
10	721	1
10	1055	1
10	1671	1
10	1910	1
10	2099	1
10	2147	1
10	2367	1
11	7	1
11	8	1
11	12	1
11	18	1
11	40	1
11	43	1
11	43	1
11	76	1
11	116	1
11	699	1
11	1292	1
11	1997	1
11	2185	1
11	3020	1
11	3324	1
11	2842	1
12	7	1
12	13	1
12	157	1
12	457	1
12	980	1
12	994	1
12	1050	1
12	1376	1
12	1725	1
12	2089	1
12	2234	1
12	2236	1
12	2235	1
12	2251	1
12	2279	1
12	2436	1
12	2503	1
12	2504	1
12	2505	1
12	3480	1
12	3262	1
13	8	1
13	401	1
13	1168	1
13	1218	1
13	1294	1
13	2840	1
13	3135	1
14	14	1
14	179	1
14	328	1
14	423	1
14	894	1
14	1096	1
14	1101	1
14	1102	1
14	1102	1
14	1884	1
15	15	1
15	87	1
15	239	1
15	249	1
15	442	1
15	443	1
15	658	1
15	1086	1
15	1176	1
15	1407	1
15	1497	1
15	1673	1
15	1988	1
15	2072	1
15	2273	1
15	2341	1
15	2728	1
15	2774	1
15	2896	1
15	3060	1
16	16	1
16	241	1
16	807	1
16	884	1
16	1037	1
16	2137	1
16	3323	1
16	3331	1
17	17	1
17	1553	1
17	1579	1
17	1588	1
17	1667	1
17	2369	1
17	2453	1
17	2624	1
17	3312	1
17	3314	1
18	19	1
18	59	1
18	59	1
18	463	1
18	1804	1
18	1882	1
18	1961	1
18	2146	1
18	2295	1
18	2374	1
18	2776	1
18	2869	1
18	3022	1
18	3081	1
18	3242	1
18	3325	1
18	3437	1
19	20	1
19	286	1
19	929	1
19	1136	1
19	1974	1
20	22	1
20	42	1
20	42	1
20	265	1
20	788	1
20	818	1
20	1313	1
20	1334	1
20	1360	1
20	2139	1
21	23	1
21	151	1
21	318	1
21	801	1
21	1750	1
21	2078	1
21	3286	1
22	24	1
22	74	1
22	88	1
22	131	1
22	138	1
22	204	1
22	266	1
22	291	1
22	458	1
22	549	1
22	633	1
22	709	1
22	719	1
22	762	1
22	763	1
22	770	1
22	775	1
22	776	1
22	819	1
22	864	1
22	942	1
22	1020	1
22	1085	1
22	1137	1
22	1238	1
22	1240	1
22	1323	1
22	1428	1
22	1479	1
22	1515	1
22	1532	1
22	1605	1
22	1623	1
22	1717	1
22	1815	1
22	1841	1
22	1857	1
22	1887	1
22	1936	1
22	1948	1
22	1980	1
22	2061	1
22	2162	1
22	2169	1
22	2225	1
22	2267	1
22	2304	1
22	2549	1
22	2551	1
22	2570	1
22	2828	1
22	3104	1
22	3256	1
22	3341	1
23	25	1
23	62	1
23	89	1
23	160	1
23	271	1
23	305	1
23	328	1
23	332	1
23	388	1
23	618	1
23	727	1
23	886	1
23	891	1
23	1761	1
23	2014	1
23	2187	1
23	2463	1
23	3115	1
23	3171	1
24	27	1
24	411	1
24	489	1
24	941	1
24	1146	1
24	2943	1
25	28	1
25	871	1
25	1476	1
25	1485	1
25	1527	1
25	1554	1
25	1754	1
25	2081	1
25	2291	1
25	2803	1
25	2879	1
25	3210	1
25	3326	1
26	29	1
26	41	1
26	41	1
26	103	1
26	192	1
26	536	1
26	833	1
26	1126	1
26	1183	1
26	1201	1
26	1333	1
26	1347	1
26	1350	1
26	1355	1
26	1534	1
26	1893	1
26	2063	1
26	2237	1
26	2424	1
26	3190	1
26	3413	1
27	30	1
27	51	1
27	51	1
27	382	1
27	530	1
27	682	1
28	32	1
28	188	1
28	381	1
28	468	1
28	885	1
28	926	1
28	974	1
28	1133	1
28	1186	1
28	3119	1
28	3122	1
29	34	1
29	126	1
29	195	1
29	263	1
29	351	1
29	1032	1
29	1273	1
29	2225	1
30	35	1
30	100	1
30	385	1
30	533	1
30	2142	1
30	2962	1
31	36	1
31	646	1
31	734	1
31	2677	1
31	3104	1
32	37	1
32	96	1
32	407	1
32	510	1
32	927	1
32	999	1
32	1011	1
32	1011	1
33	38	1
33	1500	1
33	2645	1
33	2749	1
33	2898	1
34	38	1
34	47	1
34	48	1
34	47	1
34	48	1
34	111	1
34	121	1
34	193	1
34	297	1
34	480	1
34	494	1
34	888	1
34	1246	1
34	1578	1
34	1803	1
34	2544	1
34	2560	1
34	2847	1
34	2863	1
34	2910	1
34	2920	1
34	2929	1
34	2936	1
34	2941	1
34	3019	1
34	3149	1
34	3245	1
35	45	1
35	45	1
35	600	1
35	2512	1
35	2520	1
36	46	1
36	46	1
36	540	1
36	547	1
36	881	1
36	3099	1
37	50	1
37	50	1
37	304	1
37	1430	1
37	2757	1
37	2770	1
37	2772	1
38	52	1
38	52	1
38	110	1
38	252	1
38	253	1
38	254	1
38	418	1
38	446	1
38	448	1
38	565	1
38	567	1
38	641	1
38	856	1
38	865	1
38	915	1
38	1084	1
38	1120	1
38	1258	1
38	1261	1
38	1343	1
38	1529	1
38	1627	1
38	1652	1
38	1909	1
38	1911	1
38	2129	1
38	2338	1
38	2423	1
38	2521	1
38	2521	1
38	2704	1
38	2715	1
38	2994	1
38	3010	1
38	3111	1
38	3174	1
38	3208	1
38	3272	1
39	53	1
39	53	1
39	86	1
39	86	1
39	92	1
39	541	1
39	915	1
39	1020	1
39	1124	1
39	1886	1
39	2406	1
39	2848	1
39	3104	1
39	3327	1
40	54	1
40	54	1
40	229	1
40	275	1
40	357	1
40	355	1
40	450	1
40	451	1
40	572	1
40	574	1
40	672	1
40	842	1
40	859	1
40	923	1
40	1120	1
40	1467	1
40	1551	1
40	1621	1
40	1663	1
40	1677	1
40	1767	1
40	1841	1
40	1921	1
40	1932	1
40	1940	1
40	2029	1
40	2115	1
40	2116	1
40	2498	1
40	2499	1
40	2509	1
40	2511	1
40	2527	1
40	2533	1
40	2539	1
40	2552	1
40	2570	1
40	2754	1
40	2787	1
40	2810	1
40	2877	1
40	3064	1
40	3099	1
40	3101	1
40	3131	1
40	3183	1
40	3278	1
40	3454	1
40	3478	1
41	54	1
41	54	1
41	520	1
41	603	1
41	1120	1
41	1616	1
41	1663	1
41	1737	1
41	1755	1
41	1769	1
41	1772	1
41	2071	1
41	2116	1
41	2323	1
41	2354	1
41	2417	1
41	2630	1
41	3438	1
41	3490	1
42	55	1
42	55	1
42	216	1
42	472	1
42	508	1
42	855	1
42	1310	1
42	1311	1
42	1312	1
42	1395	1
42	1443	1
42	1631	1
42	1889	1
42	2097	1
42	2347	1
42	2742	1
42	2768	1
42	2904	1
42	3014	1
42	3022	1
42	3031	1
42	3051	1
42	3129	1
42	2611	1
43	56	1
43	56	1
43	67	1
43	267	1
43	608	1
43	619	1
43	780	1
