epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1402.182014	0.0390	0.0390
2	1206.498550	0.0495	0.0495
3	936.121370	0.0450	0.0495
4	905.199843	0.0448	0.0495
5	901.670037	0.0525	0.0525
6	893.948127	0.0431	0.0525
7	890.487412	0.0480	0.0525
8	886.513492	0.0474	0.0525
9	882.353720	0.0505	0.0525
10	882.220915	0.0583	0.0583
11	877.684746	0.0501	0.0583
12	866.338968	0.0283	0.0583
13	860.800433	0.0450	0.0583
14	857.992643	0.0469	0.0583
15	853.350949	0.0468	0.0583
16	849.599990	0.0436	0.0583
17	846.365439	0.0560	0.0583
18	846.814507	0.0513	0.0583
19	844.515112	0.0478	0.0583
20	843.836821	0.0351	0.0583
21	840.129068	0.0576	0.0583
22	845.733801	0.0464	0.0583
23	841.500531	0.0466	0.0583
24	837.819357	0.0445	0.0583
25	838.956338	0.0609	0.0609
26	839.441539	0.0563	0.0609
27	835.847692	0.0455	0.0609
28	834.944426	0.0623	0.0623
29	834.688100	0.0472	0.0623
30	835.858617	0.0436	0.0623
31	834.894704	0.0393	0.0623
32	832.540165	0.0521	0.0623
33	833.763568	0.0464	0.0623
34	832.655934	0.0676	0.0676
35	834.089449	0.0434	0.0676
36	833.239462	0.0449	0.0676
37	833.532762	0.0395	0.0676
38	828.540990	0.0539	0.0676
39	832.850923	0.0533	0.0676
40	827.065379	0.0430	0.0676
41	831.084372	0.0485	0.0676
42	832.831629	0.0434	0.0676
43	832.317078	0.0367	0.0676
44	824.904290	0.0585	0.0676
45	831.926115	0.0395	0.0676
46	829.251774	0.0447	0.0676
47	829.211648	0.0458	0.0676
48	828.460758	0.0459	0.0676
49	829.760775	0.0542	0.0676
50	827.021337	0.0489	0.0676
