0	1729	0.97505
0	3656	0.38685
0	905	0.76835
0	1349	0.9823
0	1599	0.9031
0	2244	0.98365
0	2363	0.99565
0	0	0.8861
0	2976	0.76335
0	3498	0.9952
0	237	0.9438
0	48	0.99335
0	398	0.7427
0	3859	0.95615
1	2232	0.7463500000000001
1	4299	0.55185
1	1	0.6191
1	1122	0.8887
2	533	0.94425
2	774	0.88225
2	2488	0.95765
2	1593	0.97065
2	2	0.1225499999999999
2	902	0.98495
2	904	0.9656
2	433	0.7725500000000001
3	2748	0.995
3	3818	0.99935
3	2275	0.9982
3	857	0.61315
3	3171	0.9335
3	3874	0.99155
3	2873	0.99475
3	1914	0.99145
3	3089	0.99355
3	2317	0.9481
3	1563	0.9932
3	1903	0.99595
3	4165	0.9777
3	1680	0.9953
3	2972	0.99225
3	2153	0.99465
3	3412	0.9793
3	2018	0.9934
3	698	0.9959
3	628	0.9811
3	2352	0.9979
3	1356	0.8431
3	4146	0.95115
3	3040	0.98535
3	4049	0.8496
3	829	0.99785
3	2338	0.9274
3	1904	0.9792
3	920	0.98545
3	3993	0.9973
3	3671	0.98065
3	4622	0.99305
3	1127	0.9818
3	1626	0.93885
3	2782	0.9978
3	2184	0.99385
3	2457	0.989
3	4027	0.901
3	864	0.9942
3	1775	0.99375
3	387	0.98815
3	1305	0.9278
3	1922	0.99895
3	3821	0.9741
3	164	0.9931
3	1588	0.9828
3	2	0.94425
3	3200	0.72455
3	601	0.9499
3	1963	0.97125
3	2767	0.9855
3	863	0.99115
3	2572	0.94195
3	1917	0.99715
4	2	0.0823499999999999
4	756	0.7787
4	258	0.66455
4	2589	0.92285
4	4389	0.7859499999999999
4	919	0.5
4	29	0.9467
4	3270	0.89225
4	2266	0.9435
4	2770	0.9769
4	505	0.90085
4	3165	0.9467
4	3361	0.9467
4	1145	0.96915
5	3478	0.7997000000000001
5	3	0.979
5	4369	0.8842
5	2452	0.9088
5	2774	0.87895
5	3397	0.7859499999999999
6	1233	0.76335
6	636	0.877
