epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1395.226243	0.0497	0.0497
2	1172.474638	0.0418	0.0497
3	930.960201	0.0420	0.0497
4	904.618394	0.0470	0.0497
5	894.974947	0.0511	0.0511
6	888.930021	0.0466	0.0511
7	887.735025	0.0453	0.0511
8	885.972093	0.0453	0.0511
9	881.006807	0.0444	0.0511
10	872.333130	0.0489	0.0511
11	861.771610	0.0637	0.0637
12	856.111910	0.0332	0.0637
13	855.040657	0.0525	0.0637
14	849.087937	0.0341	0.0637
15	846.791910	0.0560	0.0637
16	841.208758	0.0404	0.0637
17	842.418216	0.0515	0.0637
18	841.175286	0.0523	0.0637
19	843.538262	0.0517	0.0637
20	837.918902	0.0458	0.0637
21	842.301370	0.0497	0.0637
22	834.872559	0.0390	0.0637
23	836.324592	0.0492	0.0637
24	834.752416	0.0471	0.0637
25	836.118983	0.0515	0.0637
26	830.931773	0.0519	0.0637
27	835.156167	0.0357	0.0637
28	836.462636	0.0532	0.0637
29	832.387315	0.0452	0.0637
30	833.929242	0.0496	0.0637
31	832.996367	0.0440	0.0637
32	829.910228	0.0338	0.0637
33	832.691198	0.0395	0.0637
34	830.794039	0.0547	0.0637
35	829.453448	0.0393	0.0637
36	830.500183	0.0520	0.0637
37	828.011780	0.0392	0.0637
38	827.312640	0.0445	0.0637
39	823.353063	0.0460	0.0637
40	828.715591	0.0402	0.0637
41	826.593879	0.0498	0.0637
42	827.011765	0.0470	0.0637
43	822.530938	0.0483	0.0637
44	824.673071	0.0708	0.0708
45	820.574233	0.0563	0.0708
46	819.313943	0.0466	0.0708
47	820.717745	0.0564	0.0708
48	821.906688	0.0471	0.0708
49	816.546046	0.0514	0.0708
50	816.851372	0.0597	0.0708
