epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1894.252571	0.0424	0.0424
2	1882.300896	0.0374	0.0424
3	1629.976290	0.0493	0.0493
4	1575.665614	0.0560	0.0560
5	1531.688412	0.0541	0.0560
6	1506.970129	0.0442	0.0560
7	1478.466668	0.0509	0.0560
8	1472.544642	0.0506	0.0560
9	1459.464844	0.0519	0.0560
10	1449.428474	0.0429	0.0560
11	1446.861393	0.0391	0.0560
12	1430.875388	0.0509	0.0560
13	1416.325073	0.0460	0.0560
14	1402.285587	0.0514	0.0560
15	1397.819953	0.0538	0.0560
16	1392.201782	0.0563	0.0563
17	1390.626652	0.0648	0.0648
18	1390.025340	0.0606	0.0648
19	1386.912698	0.0559	0.0648
20	1380.978803	0.0688	0.0688
21	1380.597513	0.0679	0.0688
22	1370.427225	0.0724	0.0724
23	1375.017427	0.0803	0.0803
24	1371.730576	0.0682	0.0803
25	1368.673842	0.0744	0.0803
26	1360.078017	0.0790	0.0803
27	1361.402753	0.0758	0.0803
28	1360.630479	0.0667	0.0803
29	1349.431827	0.0788	0.0803
30	1342.356244	0.0820	0.0820
31	1343.185784	0.0842	0.0842
32	1339.890187	0.0883	0.0883
33	1339.915901	0.0813	0.0883
34	1339.054077	0.0799	0.0883
35	1331.674955	0.1073	0.1073
36	1333.044987	0.0752	0.1073
37	1326.809771	0.0877	0.1073
38	1322.070987	0.0842	0.1073
39	1322.807804	0.0874	0.1073
40	1320.595509	0.0875	0.1073
41	1319.750165	0.0774	0.1073
42	1318.087919	0.0752	0.1073
43	1313.834616	0.0845	0.1073
44	1315.730059	0.0841	0.1073
45	1310.884744	0.0916	0.1073
46	1305.545396	0.0980	0.1073
47	1303.520989	0.0906	0.1073
48	1303.223489	0.0911	0.1073
49	1296.804702	0.0912	0.1073
50	1304.367618	0.0967	0.1073
