epoch	train_loss	dev_loss	dev_score	best_dev_score
1	1901.528687	0.0384	0.0384
2	1882.940861	0.0306	0.0384
3	1630.973374	0.0406	0.0406
4	1581.419663	0.0411	0.0411
5	1541.307150	0.0512	0.0512
6	1507.255105	0.0404	0.0512
7	1494.919333	0.0323	0.0512
8	1480.371862	0.0413	0.0512
9	1472.407234	0.0509	0.0512
10	1458.565710	0.0519	0.0519
11	1448.542014	0.0619	0.0619
12	1450.559549	0.0527	0.0619
13	1443.785458	0.0392	0.0619
14	1433.250402	0.0475	0.0619
15	1414.750790	0.0408	0.0619
16	1405.702551	0.0546	0.0619
17	1402.165786	0.0540	0.0619
18	1399.471895	0.0573	0.0619
19	1401.033670	0.0624	0.0624
20	1397.040405	0.0704	0.0704
21	1391.029448	0.0660	0.0704
22	1389.422392	0.0577	0.0704
23	1388.165405	0.0691	0.0704
24	1384.237929	0.0686	0.0704
25	1381.687967	0.0676	0.0704
26	1379.669491	0.0515	0.0704
27	1382.136453	0.0585	0.0704
28	1378.223489	0.0573	0.0704
29	1380.183378	0.0679	0.0704
30	1375.365306	0.0687	0.0704
31	1373.907413	0.0681	0.0704
32	1373.317857	0.0693	0.0704
33	1372.978674	0.0770	0.0770
34	1364.793558	0.0742	0.0770
35	1365.755910	0.0668	0.0770
36	1363.151575	0.0841	0.0841
37	1355.860969	0.0687	0.0841
38	1360.596486	0.0829	0.0841
39	1358.315789	0.0875	0.0875
40	1351.563527	0.0794	0.0875
41	1347.090906	0.0840	0.0875
42	1352.160515	0.0752	0.0875
43	1340.302533	0.0751	0.0875
44	1346.145630	0.0971	0.0971
45	1342.541023	0.0729	0.0971
46	1338.650118	0.0941	0.0971
47	1341.178151	0.0852	0.0971
48	1347.640998	0.0909	0.0971
49	1337.245778	0.0798	0.0971
50	1334.142075	0.0831	0.0971
