0	3656	1.0
0	2244	1.0
0	0	1.0
0	1729	1.0
0	751	1.0
0	3498	1.0
0	2363	1.0
0	2976	1.0
0	905	1.0
0	48	1.0
0	1349	1.0
0	398	1.0
0	237	1.0
0	3859	1.0
1	1116	1.0
1	1	1.0
1	1122	1.0
1	2232	1.0
2	1593	1.0
2	904	1.0
2	2488	1.0
2	774	1.0
2	902	1.0
2	433	1.0
2	533	1.0
2	2	1.0
3	628	1.0
3	1563	1.0
3	1903	1.0
3	3818	1.0
3	4049	1.0
3	857	1.0
3	1922	1.0
3	2972	1.0
3	1127	1.0
3	1914	1.0
3	3171	1.0
3	698	1.0
3	2275	1.0
3	2	1.0
3	4165	1.0
3	1356	1.0
3	3874	1.0
3	164	1.0
3	864	1.0
3	2352	1.0
3	3821	1.0
3	2572	1.0
3	1775	1.0
3	601	1.0
3	829	1.0
3	3089	1.0
3	1626	1.0
3	2856	1.0
3	3671	1.0
3	2317	1.0
3	3040	1.0
3	3200	1.0
3	2782	1.0
3	2457	1.0
3	1917	1.0
3	3993	1.0
3	1680	1.0
3	4027	1.0
3	2018	1.0
3	863	1.0
3	1305	1.0
3	2873	1.0
3	1904	1.0
3	2153	1.0
3	1588	1.0
3	2338	1.0
3	387	1.0
3	2767	1.0
3	2748	1.0
3	3412	1.0
3	920	1.0
3	1963	1.0
3	4622	1.0
3	2184	1.0
4	919	1.0
4	4389	1.0
4	2266	1.0
4	1524	1.0
4	3165	1.0
4	29	1.0
4	1145	1.0
4	2589	1.0
4	3270	1.0
4	756	1.0
4	258	1.0
4	505	1.0
4	3361	1.0
4	2	1.0
5	3397	1.0
5	3478	1.0
5	2656	1.0
5	2452	1.0
5	3	1.0
5	2774	1.0
6	2818	1.0
6	4	1.0
6	1286	1.0
6	866	1.0
6	636	1.0
6	1233	1.0
6	1394	1.0
7	2047	1.0
7	5	1.0
7	4649	1.0
7	3958	1.0
7	4176	1.0
8	572	1.0
8	3875	1.0
8	1923	1.0
8	6	1.0
8	359	1.0
8	2775	1.0
8	895	1.0
8	1713	1.0
8	1359	1.0
8	1994	1.0
8	964	1.0
8	258	1.0
8	972	1.0
8	43	1.0
8	1060	1.0
8	1732	1.0
8	182	1.0
9	7	1.0
9	3408	1.0
9	3574	1.0
9	656	1.0
9	4138	1.0
9	3414	1.0
9	1049	1.0
9	3991	1.0
9	3573	1.0
9	3155	1.0
10	186	1.0
10	780	1.0
10	45	1.0
10	3184	1.0
10	33	1.0
10	15	1.0
10	219	1.0
10	9	1.0
